Class,Method,Commit Number,Commit Hash,Code Churn,Lines Added,Lines Deleted,Modified Files,From CBO,To CBO,From LOC,To LOC,From RFC,To RFC,From WMC,To WMC,Methods Invoked Qty,Refactoring Patterns
swim.runtime.router.PartTable,willStart,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,7.0,7.0,5.0,5.0,2.0,2.0,5,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableUplink.java: [Change Parameter Type(2), Rename Class(1), Extract Superclass(1)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHttpUplink.java: [Change Parameter Type(2), Rename Class(1), Extract Superclass(1)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTable.java: [Change Variable Type(20), Change Parameter Type(8), Change Attribute Type(4)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableWarpUplink.java: [Extract Class(3), Move Method(2)]"
swim.actor.ActorSpace,injectEdge,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.warp.WarpUplinkModem,laneUri,53 -> 278,3bc69239d6ae8051df994cae92636687f8ca560a -> ef375d4030431af5bba1d116707e3a790ebcbbad,0,0,0,10,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/warp/WarpUplinkModem.java: [Change Return Type(26), Change Parameter Type(24), Change Attribute Type(4), Rename Parameter(4), Move And Rename Class(3), Rename Package(3), Change Method Access Modifier(2), Add Method Annotation(2), Extract Superclass(1), Extract Interface(1)]"
swim.runtime.router.EdgeTableMesh,close,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/EdgeTableMesh.java: [Remove Parameter(18), Change Parameter Type(12), Rename Parameter(12), Change Return Type(8), Rename Method(4), Parameterize Attribute(4), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.api.auth.AbstractAuthenticator,error,48 -> 184,c747c396e535fe37d99b72a8b806cab7be6c1886 -> 99e455460ed9c534c9210e81a723969d8bedbf25,0,0,0,7,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.api/src/main/java/swim/api/auth/AbstractAuthenticator.java: [Rename Method(2), Change Return Type(2), Change Parameter Type(2), Add Method Annotation(2), Extract Class(2), Move And Rename Class(1), Split Package(1), Change Attribute Type(1), Remove Attribute Modifier(1)]"
swim.runtime.http.HttpUplinkModem,requestUri,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/http/HttpUplinkModem.java: [Extract Superclass(1)]
swim.runtime.HttpProxy,didOpenDown,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.actor.ActorSpace,getLaneDef,149 -> 288,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 741f2f5e968ad2f0a14c3465c9a3a25445806129,0,0,0,14,4.0,3.0,7.0,7.0,3.0,3.0,2.0,2.0,3,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.runtime.lane.JoinValueLaneModel,remove,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,7.0,6.0,16.0,16.0,4.0,4.0,2.0,2.0,4,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/JoinValueLaneModel.java: [Change Method Access Modifier(22), Remove Parameter(9), Change Parameter Type(4), Rename Method(2), Extract Superclass(2)]"
swim.deflate.InflateSpec,gunzipImage,207 -> 210,ae83a1550e26cf7f7289c119d0dcb07cec4cb15b -> 3468582b2f72fa17b5c9cee4148cac675fca25dd,0,0,0,1,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-core-java/swim.deflate/src/test/java/swim/deflate/InflateSpec.java: [Extract Method(2), Remove Variable Modifier(2), Add Parameter(1), Move Method(1)]"
swim.runtime.HttpProxy,willRespond,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.uri.UriAuthority,username,154 -> 227,fca5f2b16f388aaf1f237506f1eaac131fd24122 -> 34009b4ef370e46fe3bf0379f0f457e68b7460dd,2,2,0,2318,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,swim-system-java/swim-core-java/swim.uri/src/main/java/swim/uri/UriAuthority.java: [Extract Superclass(2)]
swim.runtime.router.PartTableHost,openLanes,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHost.java: [Change Parameter Type(20), Rename Parameter(20), Remove Parameter(12), Change Return Type(4), Parameterize Attribute(4), Extract Class(3), Add Parameter(3), Rename Method(2), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.http.HttpUplinkModem,hostUri,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/http/HttpUplinkModem.java: [Extract Superclass(1)]
swim.runtime.HttpProxy,didCloseDown,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.HttpProxy,remotePrincipalDown,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.DownlinkModel,didDisconnect,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,21,11,10,17,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/DownlinkModel.java: [Move Class(5), Change Method Access Modifier(4), Remove Parameter(3), Extract Class(1)]"
swim.runtime.router.EdgeTable,openMesh,326 -> 347,57ac50b4a02e73000ebd693dd54ed85e1076fc71 -> ad31656e50aee9ddbff04b9c8602d267e392b103,476,262,214,1628,7.0,7.0,41.0,37.0,13.0,13.0,8.0,7.0,10,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/EdgeTable.java: [Extract Variable(12)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/EdgeTableMesh.java: [Remove Parameter(18), Change Parameter Type(12), Rename Parameter(12), Change Return Type(8), Rename Method(4), Parameterize Attribute(4), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.router.HostTable,closeNode,154 -> 326,fca5f2b16f388aaf1f237506f1eaac131fd24122 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,5.0,4.0,23.0,23.0,5.0,5.0,5.0,5.0,4,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/HostTable.java: [Extract Method(123), Change Variable Type(32), Change Return Type(8), Change Attribute Type(4), Extract Interface(2)]"
swim.runtime.router.MeshTable,reportMetrics,154 -> 326,fca5f2b16f388aaf1f237506f1eaac131fd24122 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/MeshTable.java: [Extract Method(56), Rename Parameter(8), Move Method(8), Change Parameter Type(6), Change Return Type(4), Move And Rename Method(4), Extract Interface(2), Merge Class(1)]"
swim.runtime.router.EdgeTable,openMesh,149 -> 154,642318cc96952f36ae792fd5f75f3f4310f67f8c -> fca5f2b16f388aaf1f237506f1eaac131fd24122,77,65,12,163,10.0,9.0,32.0,29.0,11.0,11.0,7.0,6.0,8,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/EdgeTable.java: [Extract Variable(12)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/EdgeTableMesh.java: [Remove Parameter(18), Change Parameter Type(12), Rename Parameter(12), Change Return Type(8), Rename Method(4), Parameterize Attribute(4), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.api.service.AbstractService,trace,48 -> 172,c747c396e535fe37d99b72a8b806cab7be6c1886 -> 1929dc5432dcd4eeb7d86b61a8674d5fed01b769,0,0,0,81,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.api/src/main/java/swim/api/service/AbstractService.java: [Rename Method(2), Change Parameter Type(2), Change Return Type(2), Move And Rename Class(1), Rename Package(1), Remove Class Modifier(1), Change Attribute Type(1), Extract Class(1)]"
swim.runtime.DownlinkView,info,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,3.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/DownlinkView.java: [Pull Up Method(29), Change Method Access Modifier(4), Pull Up Attribute(4), Extract Class(3), Extract Superclass(1)]"
swim.runtime.HttpProxy,remoteCertificatesDown,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.http.header.SetCookieHeader,isBlank,530 -> 535,fe23860b21894ca9a189ca717e6cb5cb2b7cdbd3 -> 84627f6fec7e927817a0c0d31960544b1cf5204b,90,90,0,1,1.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,1,"swim-java/swim-runtime/swim-core/swim.http/src/main/java/swim/http/header/SetCookieHeader.java: [Change Return Type(8), Split Parameter(5), Move Method(5), Change Parameter Type(4), Rename Parameter(4), Split Attribute(3), Move Attribute(1)]"
swim.actor.ActorSpace,getPartDef,149 -> 287,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 16b10004b33b3378615f32034f46796542e3ebf9,0,0,0,85,4.0,3.0,7.0,7.0,3.0,3.0,2.0,2.0,3,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.deflate.InflateSpec,inflateLorem,207 -> 210,ae83a1550e26cf7f7289c119d0dcb07cec4cb15b -> 3468582b2f72fa17b5c9cee4148cac675fca25dd,0,0,0,1,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-core-java/swim.deflate/src/test/java/swim/deflate/InflateSpec.java: [Extract Method(2), Remove Variable Modifier(2), Add Parameter(1), Move Method(1)]"
swim.api.auth.AbstractAuthenticator,trace,48 -> 184,c747c396e535fe37d99b72a8b806cab7be6c1886 -> 99e455460ed9c534c9210e81a723969d8bedbf25,0,0,0,7,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.api/src/main/java/swim/api/auth/AbstractAuthenticator.java: [Rename Method(2), Change Return Type(2), Change Parameter Type(2), Add Method Annotation(2), Extract Class(2), Move And Rename Class(1), Split Package(1), Change Attribute Type(1), Remove Attribute Modifier(1)]"
swim.runtime.http.HttpUplinkModem,writeResponse,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/http/HttpUplinkModem.java: [Extract Superclass(1)]
swim.runtime.HttpProxy,reopen,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.router.HostTable,store,24 -> 51,3054ca5f6c976ea053ed18976b49a44cc186db1e -> d22db6d962a17c4d4f5820df8785a33965cf767f,6,4,2,173,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/HostTable.java: [Extract Class(11), Move Method(10), Change Return Type(4), Rename Method(2), Add Method Annotation(1)] swim-java/swim-core-java/swim.runtime/src/main/java/swim/runtime/router/HostTableNode.java: [Extract Class(10), Move Method(8), Change Return Type(4), Rename Method(2), Add Method Annotation(1)]"
swim.runtime.AbstractUplinkContext,remoteCertificates,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractUplinkContext.java: [Pull Up Method(44), Extract Class(8), Move Method(5), Extract Superclass(1), Pull Up Attribute(1)]"
swim.runtime.agent.AgentNode,openLane,326 -> 347,57ac50b4a02e73000ebd693dd54ed85e1076fc71 -> ad31656e50aee9ddbff04b9c8602d267e392b103,0,0,0,1628,7.0,6.0,30.0,28.0,12.0,13.0,6.0,5.0,9,swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/agent/AgentNode.java: [Extract Method(6)]
swim.runtime.HttpProxy,decodeRequest,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.AbstractUplinkContext,info,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractUplinkContext.java: [Pull Up Method(44), Extract Class(8), Move Method(5), Extract Superclass(1), Pull Up Attribute(1)]"
swim.runtime.AbstractUplinkContext,remotePrincipal,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractUplinkContext.java: [Pull Up Method(44), Extract Class(8), Move Method(5), Extract Superclass(1), Pull Up Attribute(1)]"
swim.runtime.router.MeshTable,openPart,149 -> 154,642318cc96952f36ae792fd5f75f3f4310f67f8c -> fca5f2b16f388aaf1f237506f1eaac131fd24122,72,59,13,163,14.0,13.0,69.0,66.0,19.0,19.0,15.0,14.0,16,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/MeshTable.java: [Extract Variable(19)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/MeshTablePart.java: [Rename Parameter(16), Change Parameter Type(16), Remove Parameter(12), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.warp.WarpDownlinkModel,pullUpCommand,53 -> 347,3bc69239d6ae8051df994cae92636687f8ca560a -> ad31656e50aee9ddbff04b9c8602d267e392b103,0,0,0,1628,5.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/warp/WarpDownlinkModel.java: [Extract Class(20), Move Method(20), Add Method Annotation(16), Change Parameter Type(10), Change Method Access Modifier(9), Move And Rename Class(5), Add Method Modifier(2), Remove Method Modifier(2), Extract Superclass(1)]"
swim.deflate.DeflateSpec,deflateLorem,207 -> 210,ae83a1550e26cf7f7289c119d0dcb07cec4cb15b -> 3468582b2f72fa17b5c9cee4148cac675fca25dd,0,0,0,1,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-core-java/swim.deflate/src/test/java/swim/deflate/DeflateSpec.java: [Remove Variable Modifier(2), Extract Method(2), Add Parameter(1), Move Method(1)]"
swim.runtime.router.PartTable,policy,288 -> 326,741f2f5e968ad2f0a14c3465c9a3a25445806129 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableUplink.java: [Change Parameter Type(2), Rename Class(1), Extract Superclass(1)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableHttpUplink.java: [Change Parameter Type(2), Rename Class(1), Extract Superclass(1)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTable.java: [Change Variable Type(20), Change Parameter Type(8), Change Attribute Type(4)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/PartTableWarpUplink.java: [Extract Class(3), Move Method(2)]"
swim.remote.RemoteHost,didReadClose,276 -> 347,a59095aa4ca2a7e1b9d6a8b70b9a33144ffc6535 -> ad31656e50aee9ddbff04b9c8602d267e392b103,0,0,0,1628,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,swim-system-java/swim-mesh-java/swim.remote/src/main/java/swim/remote/RemoteHost.java: [Extract Method(6)]
swim.runtime.HttpProxy,traceUp,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.DownlinkView,debug,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,3.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/DownlinkView.java: [Pull Up Method(29), Change Method Access Modifier(4), Pull Up Attribute(4), Extract Class(3), Extract Superclass(1)]"
swim.actor.ActorSpace,openLog,149 -> 172,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 1929dc5432dcd4eeb7d86b61a8674d5fed01b769,0,0,0,81,2.0,2.0,13.0,13.0,4.0,3.0,3.0,3.0,3,"swim-system-java/swim-mesh-java/swim.actor/src/main/java/swim/actor/ActorSpace.java: [Remove Parameter(117), Rename Method(24), Change Return Type(24), Add Parameter(21), Change Parameter Type(12), Rename Parameter(12), Merge Parameter(12), Parameterize Attribute(8), Extract Method(6), Localize Parameter(4), Add Variable Modifier(4), Change Variable Type(4), Rename Variable(4), Replace Attribute With Variable(4)]"
swim.api.service.AbstractService,info,48 -> 172,c747c396e535fe37d99b72a8b806cab7be6c1886 -> 1929dc5432dcd4eeb7d86b61a8674d5fed01b769,0,0,0,81,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.api/src/main/java/swim/api/service/AbstractService.java: [Rename Method(2), Change Parameter Type(2), Change Return Type(2), Move And Rename Class(1), Rename Package(1), Remove Class Modifier(1), Change Attribute Type(1), Extract Class(1)]"
swim.runtime.agent.AgentLane,close,149 -> 288,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 741f2f5e968ad2f0a14c3465c9a3a25445806129,0,0,0,14,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/agent/AgentLane.java: [Change Parameter Type(4), Rename Parameter(4), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.router.HostTableNode,hostUri,149 -> 326,642318cc96952f36ae792fd5f75f3f4310f67f8c -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/HostTableNode.java: [Parameterize Attribute(12), Add Parameter(9), Change Parameter Type(8), Rename Parameter(8), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
swim.runtime.HttpProxy,nodeUri,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.HttpProxy,debugDown,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.HttpProxy,remotePrincipalUp,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.http.RestLaneUplink,stage,53 -> 290,3bc69239d6ae8051df994cae92636687f8ca560a -> 0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9,0,0,0,14,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/http/RestLaneUplink.java: [Extract Class(5), Change Parameter Type(2), Rename Parameter(2), Change Return Type(2), Add Method Annotation(2), Move And Rename Class(1), Rename Method(1), Change Attribute Type(1), Add Method Modifier(1), Extract Superclass(1)]"
swim.runtime.HttpProxy,linkKey,53 -> 322,3bc69239d6ae8051df994cae92636687f8ca560a -> 315d929e0675ee8091d44edd9faae88782a6e48d,0,0,0,17,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/HttpProxy.java: [Extract Class(13), Move Method(10), Extract Superclass(1), Remove Method Modifier(1)]"
swim.runtime.AbstractDownlinkBinding,remoteIdentity,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractDownlinkBinding.java: [Extract Class(4), Remove Parameter(3), Move And Rename Class(1)]"
swim.runtime.AbstractUplinkContext,localIdentity,53 -> 326,3bc69239d6ae8051df994cae92636687f8ca560a -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/AbstractUplinkContext.java: [Pull Up Method(44), Extract Class(8), Move Method(5), Extract Superclass(1), Pull Up Attribute(1)]"
swim.runtime.lane.JoinValueLaneModel,put,290 -> 326,0c92cb6d6cb9cfab7b7ff30fbc41d8a39ae22ed9 -> 57ac50b4a02e73000ebd693dd54ed85e1076fc71,0,0,0,2489,7.0,6.0,20.0,20.0,6.0,6.0,4.0,4.0,6,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/lane/JoinValueLaneModel.java: [Change Method Access Modifier(22), Remove Parameter(9), Change Parameter Type(4), Rename Method(2), Extract Superclass(2)]"
swim.runtime.router.HostTable,openNode,326 -> 347,57ac50b4a02e73000ebd693dd54ed85e1076fc71 -> ad31656e50aee9ddbff04b9c8602d267e392b103,503,273,230,1628,7.0,7.0,48.0,44.0,16.0,16.0,10.0,8.0,9,"swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/HostTable.java: [Extract Variable(12)] swim-system-java/swim-mesh-java/swim.runtime/src/main/java/swim/runtime/router/HostTableNode.java: [Parameterize Attribute(12), Add Parameter(9), Change Parameter Type(8), Rename Parameter(8), Extract Class(3), Move Attribute(1), Change Attribute Access Modifier(1)]"
